rank_network,rank_chemistry,compound_id,pref_name,best_metapath,best_target_gene,dwpc_at_best,p_cell_min,p_minp,q_bh,p_bonferroni,p_westfall_young,significant_bh,significant_bonferroni,significant_wy,edge_layers,n_seed_targets,pchembl_max,pchembl_EEF1A1,pchembl_EEF1A2,paralogue_log_selectivity,evidence_types,chembl_targets,stitch_score_max,stitch_experimental_max,stitch_database_max,stitch_textmining_max_discarded,stitch_targets,binds_eef1a_directly,substrate_relation_only,seed_targets,evidence_grade,assay_protein,n_supporting_assays,max_seed_proteins_in_one_document,example_assay_description,tractable_small_molecule,nucleotide_cofactor,structural_exclusion_reason,n_heavy_atoms,n_rings,sa_score,max_phase,alogp,mw,n_vendors,example_vendors,canonical_smiles,inchikey,pubchem_cid,structure_source
349,,CHEMBL526551,AGN-PC-077M4Q,CsGpPW,EEF1A1,0.0041205654189415,0.8877112288771123,0.9947005299470052,1.0,1.0,1.0,False,False,False,STITCH,1,,,,,,,528.0,528.0,0.0,0.0,RPL7,False,False,RPL7,stitch_only,,,,,False,False,MW 2160 > 700,151,2,7.28,,,2159.505000000001,0,,CC(C)C(C(=O)NCC(=O)NC(C(C)O)C(=O)NCC(=O)NC(CCSC)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(C(C)O)C(=O)NC(CO)C(=O)NC(CC1=CC=CC=C1)C(=O)NC(CCC(=O)N)C(=O)NC(CCCNC(=N)N)C(=O)NC(C)C(=O)NC(CCCCN)C(=O)NC(CO)C(=O)O)NC(=O)CNC(=O)C(CC(=O)N)NC(=O)C(CCCCN)NC(=O)C(CC2=CC=CC=C2)NC(=O)C(CO)N,,,ChEMBL
351,,CHEMBL144149,artesunate,CsGpPW,EEF1A1,0.0041205654189415,0.8899110088991101,0.9948005199480052,1.0,1.0,1.0,False,False,False,STITCH,1,,,,,,,700.0,0.0,700.0,0.0,RPL7,False,False,RPL7,stitch_only,,,,,True,False,,27,5,5.67,,,384.4250000000001,0,,CC1CCC2C(C(OC3C24C1CCC(O3)(OO4)C)OC(=O)CCC(=O)O)C,,,ChEMBL
351,,CHEMBL525031,AGN-PC-077M54,CsGpPW,EEF1A1,0.0041205654189415,0.895010498950105,0.9948005199480052,1.0,1.0,1.0,False,False,False,STITCH,1,,,,,,,422.0,422.0,0.0,0.0,RPL7,False,False,RPL7,stitch_only,,,,,False,False,MW 2256 > 700,157,2,7.76,,,2255.5119999999997,0,,CC(C)C(C(=O)NCC(=O)NC(C(C)O)C(=O)NCC(=O)NC(CCSC)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(C(C)O)C(=O)NC(CO)C(=O)NC(CC1=CC=CC=C1)C(=O)NC(CCC(=O)N)C(=O)NC(CCCNC(=N)N)C(=O)NC(C)C(=O)NC(CCCCN)C(=O)NC(CO)C(=O)O)NC(=O)CNC(=O)C(CC(=O)N)NC(=O)C(CCCCNC(=O)C(F)(F)F)NC(=O)C(CC2=CC=CC=C2)NC(=O)C(CO)N,,,ChEMBL
353,,CHEMBL524688,AGN-PC-077M50,CsGpPW,EEF1A1,0.0041205654189415,0.8866113388661134,0.995000499950005,1.0,1.0,1.0,False,False,False,STITCH,1,,,,,,,514.0,514.0,0.0,0.0,RPL7,False,False,RPL7,stitch_only,,,,,False,False,MW 2216 > 700,155,2,7.73,,,2215.573,0,,CC(C)C(C(=O)NCC(=O)NC(C(C)O)C(=O)NCC(=O)NC(CCSC)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(C(C)O)C(=O)NC(CO)C(=O)NC(CC1=CC=CC=C1)C(=O)NC(CCC(=O)N)C(=O)NC(CCCNC(=N)N)C(=O)NC(C)C(=O)NC(CCCCN)C(=O)NC(CO)C(=O)O)NC(=O)CNC(=O)C(CC(=O)N)NC(=O)C(CCCNC(=NC)NC)NC(=O)C(CC2=CC=CC=C2)NC(=O)C(CO)N,,,ChEMBL
354,,CHEMBL175858,homoharringtonine,CsGiG,EEF1A1,0.0196141192432033,0.8833116688331167,0.9955004499550044,1.0,1.0,1.0,False,False,False,STITCH,1,,,,,,,800.0,0.0,800.0,0.0,RPL3,False,False,RPL3,stitch_only,,,,,True,False,,39,5,4.98,,,545.6290000000006,0,,CC(C)(CCCC(CC(=O)OC)(C(=O)OC1C2C3=CC4=C(C=C3CCN5C2(CCC5)C=C1OC)OCO4)O)O,,,ChEMBL
354,,CHEMBL526355,AGN-PC-04XN7B,CsGpPW,EEF1A1,0.0041205654189415,0.8866113388661134,0.9955004499550044,1.0,1.0,1.0,False,False,False,STITCH,1,,,,,,,546.0,546.0,0.0,0.0,RPL7,False,False,RPL7,stitch_only,,,,,False,False,MW 2234 > 700,155,2,7.69,,,2233.6130000000003,0,,CC(C)C(C(=O)NCC(=O)NC(C(C)O)C(=O)NCC(=O)NC(CCSC)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(C(C)O)C(=O)NC(CO)C(=O)NC(CC1=CC=CC=C1)C(=O)NC(CCC(=O)N)C(=O)NC(CCCNC(=N)N)C(=O)NC(C)C(=O)NC(CCCCN)C(=O)NC(CO)C(=O)O)NC(=O)C(CS)NC(=O)C(CC(=O)N)NC(=O)C(CCCNC(=N)N)NC(=O)C(CC2=CC=CC=C2)NC(=O)C(CO)N,,,ChEMBL
356,,CHEMBL1206239,Poly(dA,CsGiG,EEF1A1,0.0376083135791582,0.9217078292170784,0.9993000699930008,1.0,1.0,1.0,False,False,False,STITCH,3,,,,,,,644.0,644.0,0.0,102.0,RPL3|RPL4|RPL7,False,False,RPL3|RPL4|RPL7,stitch_only,,,,,True,True,,22,3,3.73,,,331.225,0,,C1C(C(OC1N2C=NC3=C2N=CN=C3N)COP(=O)(O)O)O,,,ChEMBL
356,,PUBCHEM:49867307,3-Hydroxy-2-Iminopropanoic Acid,CsGiG,EEF1A1,0.0376083135791582,0.9237076292370764,0.9993000699930008,1.0,1.0,1.0,False,False,False,STITCH,3,,,,,,,644.0,644.0,0.0,0.0,RPL3|RPL4|RPL7,False,False,RPL3|RPL4|RPL7,stitch_only,,,,,False,False,acyclic; MW 103 < 250; 7 heavy atoms < 18,7,0,3.36,,,103.07699999999997,0,,C(C(=N)C(=O)O)O,,49867307.0,
358,,PUBCHEM:44199360,N(6)-dimethyl-AMP,CsGiG,EEF1A1,0.0376083135791582,0.9236076392360764,0.9994000599940006,1.0,1.0,1.0,False,False,False,STITCH,3,,,,,,,644.0,644.0,0.0,0.0,RPL3|RPL4|RPL7,False,False,RPL3|RPL4|RPL7,stitch_only,,,,,True,True,,25,3,4.35,,,374.27000000000004,0,,CN(C)C1=NC=NC2=C1N=CN2C3C(C(C(O3)COP(=O)(O)[O-])O)O,,44199360.0,
358,,PUBCHEM:4469586,N(2)-methyl-GMP,CsGiG,EEF1A1,0.0454272568036184,0.9175082491750824,0.9994000599940006,1.0,1.0,1.0,False,False,False,STITCH,4,,,,,,,644.0,644.0,0.0,0.0,RPL3|RPL4|RPL7|RPS2,False,False,RPL3|RPL4|RPL7|RPS2,stitch_only,,,,,True,True,,25,3,4.08,,,377.25000000000006,0,,CNC1=NC(=O)C2=C(N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)O)O)O,,4469586.0,
358,,PUBCHEM:49867759,AGN-PC-088Y64,CsGiG,EEF1A1,0.0376083135791582,0.9227077292270772,0.9994000599940006,1.0,1.0,1.0,False,False,False,STITCH,3,,,,,,,644.0,644.0,0.0,0.0,RPL3|RPL4|RPL7,False,False,RPL3|RPL4|RPL7,stitch_only,,,,,False,False,acyclic; MW 163 < 250; 11 heavy atoms < 18,11,0,3.95,,,163.17299999999997,0,,CC(C(C)(C(C(=O)O)N)O)O,,49867759.0,
358,,PUBCHEM:52911283,A845205,CsGiG,EEF1A1,0.0376083135791582,0.9215078492150784,0.9994000599940006,1.0,1.0,1.0,False,False,False,STITCH,3,,,,,,,644.0,644.0,0.0,0.0,RPL3|RPL4|RPL7,False,False,RPL3|RPL4|RPL7,stitch_only,,,,,False,False,MW 228 < 250; 16 heavy atoms < 18,16,2,4.51,,,228.22799999999998,0,,C1C(C(OC1[N+]2=CC=C(NC2=O)N)CO)O,,52911283.0,
362,,CHEMBL101960,sparsomycin,CsGiG,EEF1A1,0.0376083135791582,0.924907509249075,0.9995000499950004,1.0,1.0,1.0,False,False,False,STITCH,3,,,,,,,644.0,644.0,0.0,180.0,RPL3|RPL4|RPL7,False,False,RPL3|RPL4|RPL7,stitch_only,,,,,True,False,,23,1,4.13,,,361.4450000000001,0,,CC1=C(C(=O)NC(=O)N1)C=CC(=O)NC(CO)CS(=O)CSC,,,ChEMBL
362,,CHEMBL1234265,N-Me-Phe,CsGiG,EEF1A1,0.0376083135791582,0.9218078192180782,0.9995000499950004,1.0,1.0,1.0,False,False,False,STITCH,3,,,,,,,644.0,644.0,0.0,0.0,RPL3|RPL4|RPL7,False,False,RPL3|RPL4|RPL7,stitch_only,,,,,False,False,MW 179 < 250; 13 heavy atoms < 18,13,1,1.99,,,179.21899999999997,0,,CNC(CC1=CC=CC=C1)C(=O)O,,,ChEMBL
362,,CHEMBL2338711,AGN-PC-0J2N9S,CsGiG,EEF1A1,0.0376083135791582,0.9256074392560744,0.9995000499950004,1.0,1.0,1.0,False,False,False,STITCH,3,,,,,,,644.0,644.0,0.0,0.0,RPL3|RPL4|RPL7,False,False,RPL3|RPL4|RPL7,stitch_only,,,,,False,False,MW 789 > 700,56,5,6.06,,,788.98,0,,CCC1C2(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC(=O)N3CCCC3C4=CN=CC=C4)C)OC5C(C(CC(O5)C)N(C)C)O)(C)OC)C)C)NC(=O)O2)C,,,ChEMBL
362,,CHEMBL301523,phenylalanine,CsGiG,EEF1A1,0.0376083135791582,0.9206079392060794,0.9995000499950004,1.0,1.0,1.0,False,False,False,STITCH,3,,,,,,,644.0,644.0,0.0,101.0,RPL3|RPL4|RPL7,False,False,RPL3|RPL4|RPL7,stitch_only,,,,,False,False,MW 165 < 250; 12 heavy atoms < 18,12,1,1.88,,,165.19199999999998,0,,C1=CC=C(C=C1)CC(C(=O)O)N,,,ChEMBL
362,,CHEMBL857,anti-biotin,CsGiG,EEF1A1,0.0376083135791582,0.927007299270073,0.9995000499950004,1.0,1.0,1.0,False,False,False,STITCH,3,,,,,,,644.0,644.0,0.0,0.0,RPL3|RPL4|RPL7,False,False,RPL3|RPL4|RPL7,stitch_only,,,,,False,False,MW 244 < 250; 16 heavy atoms < 18,16,2,3.64,,,244.316,0,,C1C2C(C(S1)CCCCC(=O)O)NC(=O)N2,,,ChEMBL
362,,PUBCHEM:18596452,CTK0J9100,CsGiG,EEF1A1,0.0376083135791582,0.9222077792220778,0.9995000499950004,1.0,1.0,1.0,False,False,False,STITCH,3,,,,,,,644.0,644.0,0.0,0.0,RPL3|RPL4|RPL7,False,False,RPL3|RPL4|RPL7,stitch_only,,,,,True,True,,25,3,3.99,,,377.25000000000006,5,001Chemical; BLD Pharm; CymitQuimica; RR Scientific; Starshine Chemical,CN1C(=O)C2=C(N=C1N)N(C=N2)C3C(C(C(O3)COP(=O)(O)O)O)O,,18596452.0,
368,,CHEMBL1171272,girolline,CsGiG,EEF1A1,0.0376083135791582,0.924007599240076,0.9996000399960004,1.0,1.0,1.0,False,False,False,STITCH,3,,,,,,,644.0,644.0,0.0,0.0,RPL3|RPL4|RPL7,False,False,RPL3|RPL4|RPL7,stitch_only,,,,,False,False,MW 191 < 250; 12 heavy atoms < 18,12,1,4.21,,,190.634,0,,C1=C(NC(=N1)N)C(C(CN)Cl)O,,,ChEMBL
368,,CHEMBL1200937,dalfopristin,CsGiG,EEF1A1,0.0376083135791582,0.923907609239076,0.9996000399960004,1.0,1.0,1.0,False,False,False,STITCH,3,,,,,,,644.0,644.0,0.0,0.0,RPL3|RPL4|RPL7,False,False,RPL3|RPL4|RPL7,stitch_only,,,,,True,False,,48,3,6.37,,,690.8600000000001,0,,CCN(CC)CCS(=O)(=O)C1CCN2C1C(=O)OC(C(C=CC(=O)NCC=CC(=CC(CC(=O)CC3=NC(=CO3)C2=O)O)C)C)C(C)C,,,ChEMBL
368,,CHEMBL1330459,puromycin,CsGiG,EEF1A1,0.0376083135791582,0.9256074392560744,0.9996000399960004,1.0,1.0,1.0,False,False,False,STITCH,3,,,,,,,924.0,644.0,800.0,0.0,RPL3|RPL4|RPL7,False,False,RPL3|RPL4|RPL7,stitch_only,,,,,True,False,,34,4,3.94,,,471.5180000000002,0,,CN(C)C1=NC=NC2=C1N=CN2C3C(C(C(O3)CO)NC(=O)C(CC4=CC=C(C=C4)OC)N)O,,,ChEMBL
368,,CHEMBL171281,D-Cys,CsGiG,EEF1A1,0.0376083135791582,0.9213078692130788,0.9996000399960004,1.0,1.0,1.0,False,False,False,STITCH,3,,,,,,,644.0,644.0,0.0,0.0,RPL3|RPL4|RPL7,False,False,RPL3|RPL4|RPL7,stitch_only,,,,,False,False,acyclic; MW 121 < 250; 7 heavy atoms < 18,7,0,2.98,,,121.16099999999999,0,,C(C(C(=O)O)N)S,,,ChEMBL
368,,CHEMBL2311177,5-methylcytidylic acid,CsGiG,EEF1A1,0.0454272568036184,0.9192080791920808,0.9996000399960004,1.0,1.0,1.0,False,False,False,STITCH,4,,,,,,,644.0,644.0,0.0,0.0,RPL3|RPL4|RPL7|RPS2,False,False,RPL3|RPL4|RPL7|RPS2,stitch_only,,,,,True,True,,22,2,3.88,,,337.225,0,,CC1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)(O)O)O)O,,,ChEMBL
368,,PUBCHEM:444718,L-3-phenyllactic acid,CsGiG,EEF1A1,0.0376083135791582,0.9287071292870712,0.9996000399960004,1.0,1.0,1.0,False,False,False,STITCH,3,,,,,,,924.0,644.0,800.0,0.0,RPL3|RPL4|RPL7,False,False,RPL3|RPL4|RPL7,stitch_only,,,,,False,False,MW 166 < 250; 12 heavy atoms < 18,12,1,2.06,,,166.176,69,001Chemical; 10X CHEM; A2B Chem; AA BLOCKS; AKos Consulting & Solutions,C1=CC=C(C=C1)CC(C(=O)O)O,,444718.0,
368,,PUBCHEM:4626828,cmp-5,CsGiG,EEF1A1,0.0376083135791582,0.9212078792120788,0.9996000399960004,1.0,1.0,1.0,False,False,False,STITCH,3,,,,,,,644.0,644.0,0.0,0.0,RPL3|RPL4|RPL7,False,False,RPL3|RPL4|RPL7,stitch_only,,,,,True,True,,21,2,4.59,,,324.20599999999996,0,,C1=C(NC(=O)[N+](=C1)C2C(C(C(O2)COP(=O)(O)O)O)O)N,,4626828.0,
368,,PUBCHEM:83606,strontium hydride,CsGiG,EEF1A1,0.0376083135791582,0.9226077392260774,0.9996000399960004,1.0,1.0,1.0,False,False,False,STITCH,3,,,,,,,644.0,644.0,0.0,0.0,RPL3|RPL4|RPL7,False,False,RPL3|RPL4|RPL7,stitch_only,,,,,False,False,inorganic (no carbon); contains metal/metalloid; acyclic; MW 90 < 250; 1 heavy atoms < 18,1,0,8.31,,,89.63600000000001,10,Accel Scientific; Angene Chemical; BenchChem; CATO Research Chemicals Inc.; CymitQuimica,[H-].[H-].[Sr+2],,83606.0,
376,,CHEMBL1230782,alpha-aminobutyric acid,CsGiG,EEF1A1,0.0376083135791582,0.9235076492350764,0.9997000299970004,1.0,1.0,1.0,False,False,False,STITCH,3,,,,,,,644.0,644.0,0.0,0.0,RPL3|RPL4|RPL7,False,False,RPL3|RPL4|RPL7,stitch_only,,,,,False,False,acyclic; MW 103 < 250; 7 heavy atoms < 18,7,0,2.66,,,103.121,0,,CCC(C(=O)O)N,,,ChEMBL
376,,CHEMBL1234326,3-hydroxypicolinic acid,CsGiG,EEF1A1,0.0376083135791582,0.9274072592740726,0.9997000299970004,1.0,1.0,1.0,False,False,False,STITCH,3,,,,,,,644.0,644.0,0.0,0.0,RPL3|RPL4|RPL7,False,False,RPL3|RPL4|RPL7,stitch_only,,,,,False,False,MW 139 < 250; 10 heavy atoms < 18,10,1,2.02,,,139.10999999999999,0,,C1=CC(=C(N=C1)C(=O)O)O,,,ChEMBL
376,,CHEMBL1255799,spiramycin,CsGiG,EEF1A1,0.0376083135791582,0.9274072592740726,0.9997000299970004,1.0,1.0,1.0,False,False,False,STITCH,3,,,,,,,644.0,644.0,0.0,100.0,RPL3|RPL4|RPL7,False,False,RPL3|RPL4|RPL7,stitch_only,,,,,False,False,MW 843 > 700,59,4,6.71,,,843.0649999999999,0,,CC1CC=CC=CC(C(CC(C(C(C(CC(=O)O1)O)OC)OC2C(C(C(C(O2)C)OC3CC(C(C(O3)C)O)(C)O)N(C)C)O)CC=O)C)OC4CCC(C(O4)C)N(C)C,,,ChEMBL
376,,CHEMBL1356971,deoxycytidine,CsGiG,EEF1A1,0.0376083135791582,0.9205079492050796,0.9997000299970004,1.0,1.0,1.0,False,False,False,STITCH,3,,,,,,,644.0,644.0,0.0,0.0,RPL3|RPL4|RPL7,False,False,RPL3|RPL4|RPL7,stitch_only,,,,,False,False,MW 227 < 250; 16 heavy atoms < 18,16,2,3.51,,,227.21999999999997,0,,C1C(C(OC1N2C=CC(=NC2=O)N)CO)O,,,ChEMBL
376,,CHEMBL2106034,strontium,CsGiG,EEF1A1,0.0376083135791582,0.9233076692330768,0.9997000299970004,1.0,1.0,1.0,False,False,False,STITCH,3,,,,,,,644.0,644.0,0.0,0.0,RPL3|RPL4|RPL7,False,False,RPL3|RPL4|RPL7,stitch_only,,,,,False,False,inorganic (no carbon); contains metal/metalloid; acyclic; MW 90 < 250; 1 heavy atoms < 18,1,0,8.31,,,89.63600000000001,0,,[H-].[H-].[Sr+2],,,ChEMBL
376,,CHEMBL2114026,mycalamide A,CsGiG,EEF1A1,0.0376083135791582,0.9233076692330768,0.9997000299970004,1.0,1.0,1.0,False,False,False,STITCH,3,,,,,,,644.0,644.0,0.0,0.0,RPL3|RPL4|RPL7,False,False,RPL3|RPL4|RPL7,stitch_only,,,,,True,False,,35,3,5.51,,,503.5890000000004,0,,CC1C(OC(CC1=C)(C(C(=O)NC2C3C(C(C(C(O3)CC(CO)O)(C)C)OC)OCO2)O)OC)C,,,ChEMBL
376,,CHEMBL390183,13-deoxytedanolide,CsGiG,EEF1A1,0.0376083135791582,0.9264073592640736,0.9997000299970004,1.0,1.0,1.0,False,False,False,STITCH,3,,,,,,,644.0,644.0,0.0,128.0,RPL3|RPL4|RPL7,False,False,RPL3|RPL4|RPL7,stitch_only,,,,,True,False,,42,2,6.24,,,594.7420000000004,0,,CC=CC(C)C1C(O1)(C)C(C2COC(=O)C(C(C(C(=O)C(C(C(=CC(C(=O)CCC(C2=O)C)C)C)O)C)C)OC)O)O,,,ChEMBL
376,,PUBCHEM:16040283,13T,CsGiG,EEF1A1,0.0376083135791582,0.922007799220078,0.9997000299970004,1.0,1.0,1.0,False,False,False,STITCH,3,,,,,,,644.0,644.0,0.0,128.0,RPL3|RPL4|RPL7,False,False,RPL3|RPL4|RPL7,stitch_only,,,,,True,False,,42,2,6.24,,,594.7420000000004,2,BenchChem; RR Scientific,CC=CC(C)C1C(O1)(C)C(C2COC(=O)C(C(C(C(=O)C(C(C(=CC(C(=O)CCC(C2=O)C)C)C)O)C)C)OC)O)O,,16040283.0,
376,,PUBCHEM:3080744,poly(rCm,CsGiG,EEF1A1,0.0454272568036184,0.9164083591640836,0.9997000299970004,1.0,1.0,1.0,False,False,False,STITCH,4,,,,,,,644.0,644.0,0.0,0.0,RPL3|RPL4|RPL7|RPS2,False,False,RPL3|RPL4|RPL7|RPS2,stitch_only,,,,,True,True,,22,2,3.92,,,337.225,9,Alfa Chemistry; BOC Sciences; BenchChem; Biosynth; ChemoSapiens,COC1C(C(OC1N2C=CC(=NC2=O)N)COP(=O)(O)O)O,,3080744.0,
376,,PUBCHEM:49822695,cmp-5,CsGiG,EEF1A1,0.0376083135791582,0.9255074492550744,0.9997000299970004,1.0,1.0,1.0,False,False,False,STITCH,3,,,,,,,644.0,644.0,0.0,0.0,RPL3|RPL4|RPL7,False,False,RPL3|RPL4|RPL7,stitch_only,,,,,True,True,,21,2,4.59,,,324.20599999999996,0,,C1=C(NC(=O)[N+](=C1)C2C(C(C(O2)COP(=O)(O)O)O)O)N,,49822695.0,
376,,PUBCHEM:49867309,AGN-PC-088Y54,CsGiG,EEF1A1,0.0376083135791582,0.9271072892710728,0.9997000299970004,1.0,1.0,1.0,False,False,False,STITCH,3,,,,,,,644.0,644.0,0.0,0.0,RPL3|RPL4|RPL7,False,False,RPL3|RPL4|RPL7,stitch_only,,,,,False,False,MW 222 < 250; 16 heavy atoms < 18,16,1,2.3,,,222.28799999999998,0,,CNC(CC1=CC=C(C=C1)N(C)C)C(=O)O,,49867309.0,
376,,PUBCHEM:5289231,AC1NRCWU,CsGiG,EEF1A1,0.0376083135791582,0.922007799220078,0.9997000299970004,1.0,1.0,1.0,False,False,False,STITCH,3,,,,,,,644.0,644.0,0.0,0.0,RPL3|RPL4|RPL7,False,False,RPL3|RPL4|RPL7,stitch_only,,,,,True,False,,34,4,4.45,,,472.52600000000024,0,,CN(C)C1=NC=NC2=C1NC=[N+]2C3C(C(C(O3)CO)NC(=O)C(CC4=CC=C(C=C4)OC)N)O,,5289231.0,
376,,PUBCHEM:52941584,CHEBI:74731,CsGiG,EEF1A1,0.0376083135791582,0.9232076792320768,0.9997000299970004,1.0,1.0,1.0,False,False,False,STITCH,3,,,,,,,644.0,644.0,0.0,0.0,RPL3|RPL4|RPL7,False,False,RPL3|RPL4|RPL7,stitch_only,,,,,True,True,,22,2,4.1,,,338.209,0,,CN1C(=O)C(=CNC1=O)C2C(C(C(O2)COP(=O)(O)O)O)O,,52941584.0,
376,,PUBCHEM:6449989,dehydrobutyrine,CsGiG,EEF1A1,0.0376083135791582,0.923907609239076,0.9997000299970004,1.0,1.0,1.0,False,False,False,STITCH,3,,,,,,,644.0,644.0,0.0,0.0,RPL3|RPL4|RPL7,False,False,RPL3|RPL4|RPL7,stitch_only,,,,,False,False,acyclic; MW 101 < 250; 7 heavy atoms < 18,7,0,3.25,,,101.10499999999999,8,"BLD Pharm; BLD Pharm; CATO Research Chemicals Inc.; J&H Chemical Co.,ltd; J&H Chemical Co.,ltd",CC=C(C(=O)O)N,,6449989.0,
390,,CHEMBL1046,EACA,CsGiG,EEF1A1,0.0376083135791582,0.9232076792320768,0.9998000199980002,1.0,1.0,1.0,False,False,False,STITCH,3,,,,,,,644.0,644.0,0.0,0.0,RPL3|RPL4|RPL7,False,False,RPL3|RPL4|RPL7,stitch_only,,,,,False,False,acyclic; MW 131 < 250; 9 heavy atoms < 18,9,0,1.73,,,131.17499999999998,0,,C(CCC(=O)O)CCN,,,ChEMBL
390,,CHEMBL105720,D05905,CsGiG,EEF1A1,0.0376083135791582,0.9238076192380762,0.9998000199980002,1.0,1.0,1.0,False,False,False,STITCH,3,,,,,,,644.0,644.0,0.0,0.0,RPL3|RPL4|RPL7,False,False,RPL3|RPL4|RPL7,stitch_only,,,,,True,False,,23,1,4.13,,,361.4450000000001,0,,CC1=C(C(=O)NC(=O)N1)C=CC(=O)NC(CO)CS(=O)CSC,,,ChEMBL
390,,CHEMBL1136,telithromycin,CsGiG,EEF1A1,0.0376083135791582,0.9207079292070792,0.9998000199980002,1.0,1.0,1.0,False,False,False,STITCH,3,,,,,,,644.0,644.0,0.0,179.0,RPL3|RPL4|RPL7,False,False,RPL3|RPL4|RPL7,stitch_only,,,,,False,False,MW 812 > 700,58,5,6.04,,,812.0179999999997,0,,CCC1C2(C(C(C(=O)C(CC(C(C(C(=O)C(C(=O)O1)C)C)OC3C(C(CC(O3)C)N(C)C)O)(C)OC)C)C)N(C(=O)O2)CCCCN4C=C(N=C4)C5=CN=CC=C5)C,,,ChEMBL
390,,CHEMBL1200559,lactate,CsGiG,EEF1A1,0.0376083135791582,0.9257074292570744,0.9998000199980002,1.0,1.0,1.0,False,False,False,STITCH,3,,,,,,,644.0,644.0,0.0,0.0,RPL3|RPL4|RPL7,False,False,RPL3|RPL4|RPL7,stitch_only,,,,,False,False,acyclic; MW 90 < 250; 6 heavy atoms < 18,6,0,2.33,,,90.07799999999999,0,,CC(C(=O)O)O,,,ChEMBL
390,,CHEMBL126,linezolid,CsGiG,EEF1A1,0.0376083135791582,0.9213078692130788,0.9998000199980002,1.0,1.0,1.0,False,False,False,STITCH,3,,,,,,,644.0,644.0,0.0,221.0,RPL3|RPL4|RPL7,False,False,RPL3|RPL4|RPL7,stitch_only,,,,,True,False,,24,3,2.76,,,337.35100000000017,0,,CC(=O)NCC1CN(C(=O)O1)C2=CC(=C(C=C2)N3CCOCC3)F,,,ChEMBL
390,,CHEMBL1315356,anti-biotin,CsGiG,EEF1A1,0.0376083135791582,0.9251074892510748,0.9998000199980002,1.0,1.0,1.0,False,False,False,STITCH,3,,,,,,,644.0,644.0,0.0,0.0,RPL3|RPL4|RPL7,False,False,RPL3|RPL4|RPL7,stitch_only,,,,,False,False,MW 244 < 250; 16 heavy atoms < 18,16,2,3.64,,,244.316,0,,C1C2C(C(S1)CCCCC(=O)O)NC(=O)N2,,,ChEMBL
390,,CHEMBL136061,phosphonoacetic acid (PAA,CsGiG,EEF1A1,0.0376083135791582,0.924107589241076,0.9998000199980002,1.0,1.0,1.0,False,False,False,STITCH,3,,,,,,,644.0,644.0,0.0,0.0,RPL3|RPL4|RPL7,False,False,RPL3|RPL4|RPL7,stitch_only,,,,,False,False,acyclic; MW 140 < 250; 8 heavy atoms < 18,8,0,2.97,,,140.031,0,,C(C(=O)O)P(=O)(O)O,,,ChEMBL
390,,CHEMBL1778420,3-phenyllactic acid,CsGiG,EEF1A1,0.0376083135791582,0.9237076292370764,0.9998000199980002,1.0,1.0,1.0,False,False,False,STITCH,3,,,,,,,924.0,644.0,800.0,0.0,RPL3|RPL4|RPL7,False,False,RPL3|RPL4|RPL7,stitch_only,,,,,False,False,MW 166 < 250; 12 heavy atoms < 18,12,1,2.06,,,166.176,0,,C1=CC=C(C=C1)CC(C(=O)O)O,,,ChEMBL
390,,CHEMBL197110,gamma-hydroxyglutamic acid,CsGiG,EEF1A1,0.0376083135791582,0.927907209279072,0.9998000199980002,1.0,1.0,1.0,False,False,False,STITCH,3,,,,,,,644.0,644.0,0.0,0.0,RPL3|RPL4|RPL7,False,False,RPL3|RPL4|RPL7,stitch_only,,,,,False,False,acyclic; MW 163 < 250; 11 heavy atoms < 18,11,0,3.19,,,163.129,0,,C(C(C(=O)O)N)C(C(=O)O)O,,,ChEMBL
390,,CHEMBL2338710,AGN-PC-0J2N9U,CsGiG,EEF1A1,0.0376083135791582,0.9248075192480752,0.9998000199980002,1.0,1.0,1.0,False,False,False,STITCH,3,,,,,,,644.0,644.0,0.0,0.0,RPL3|RPL4|RPL7,False,False,RPL3|RPL4|RPL7,stitch_only,,,,,False,False,MW 817 > 700,58,5,6.28,,,817.0340000000001,0,,CCC1C2(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC(=O)N3CC(CC3C4=CN=CC=C4)(C)C)C)OC5C(C(CC(O5)C)N(C)C)O)(C)OC)C)C)NC(=O)O2)C,,,ChEMBL
390,,CHEMBL330546,PLLA,CsGiG,EEF1A1,0.0376083135791582,0.9235076492350764,0.9998000199980002,1.0,1.0,1.0,False,False,False,STITCH,3,,,,,,,644.0,644.0,0.0,0.0,RPL3|RPL4|RPL7,False,False,RPL3|RPL4|RPL7,stitch_only,,,,,False,False,acyclic; MW 90 < 250; 6 heavy atoms < 18,6,0,2.33,,,90.07799999999999,0,,CC(C(=O)O)O,,,ChEMBL
